_id,birthDate,birth year,birthPlace,birth city/country,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height_dup,height,highSchool,name,position,shoots,weight
smithjo01,May-24,1944,Columbus, Mississippi,0.8,38.7,0,55.8,147,9.2,5.9,8.3,0.2,38.7,University of Southern Colorado,101st overall,8th round,Los Angeles Lakers,1968,7-0,7.00,,John Smith,Center,Right,235
smithjo03,Dec-05,1985,College Park, Georgia,3.1,45.2,28.5,63.2,894,17.4,14.5,7.4,51,47.2,,17th overall,1st round,Atlanta Hawks,2004,06-Sep-23,6.90,"Oak Hill Academy in Mouth of Wilson, Virginia",Josh Smith,Small Forward and Power Forward,Left,225
smithke03,Mar-09,1964,Flint, Michigan,1,38,33.3,75,42,6,3.3,0.8,0,39,Loyola Marymount University,45th overall,2nd round,Milwaukee Bucks,1986,06-Mar-23,6.30,"West Covina in West Covina, California",Keith Smith,Shooting Guard,Left,180
smithke02,Jul-12,1953,,,0.4,41,20,81.3,19,10.6,4.3,1.3,0.2,41.6,University of Tulsa,65th overall,4th round,Houston Rockets,1975,06-Jul-23,6.70,,Ken Smith,Small Forward,Right,185
smithke01,Mar-08,1965,Queens, New York,5.5,48,39.9,82.9,737,14.9,12.8,2,46.8,52.5,University of North Carolina,6th overall,1st round,Sacramento Kings,1987,06-Mar-23,6.30,"Archbishop Molloy in Jamaica, New York",Kenny Smith,Point Guard,Right,170
smithla02,Apr-03,1969,Bay City, Texas,2.2,43.2,29.8,81.3,183,10.8,6.7,1.5,1.5,44.6,University of Louisville,19th overall,1st round,Washington Bullets,1991,06-Mar-23,6.30,"Bay City in Bay City, Texas",LaBradford Smith,Shooting Guard,Right,200
smithla01,Jan-18,1958,Rolling Fork, Mississippi,1.1,53.1,0,53.1,883,12.6,6.7,9.2,46,53.1,Alcorn State University,24th overall,2nd round,Golden State Warriors,1980,06-Aug-23,6.80,"Simmons in Hollandale, Mississippi",Larry Smith,Power Forward,Right,215
smithle01,Nov-02,1980,Chicago, Illinois,0.2,39.3,-,64.7,15,14.3,2.2,2.2,0.2,39.3,,29th overall,1st round,San Antonio Spurs,1999,06-Oct-23,6.10,"Martin Luther King in Chicago, Illinois",Leon Smith,Center,Right,235
smithmi01,May-19,1965,Rochester, New York,1,47.4,15,83.5,141,14,5,1.5,1.4,48.1,Brigham Young University,13th overall,1st round,Boston Celtics,1989,06-Oct-23,6.10,"Los Altos in Hacienda Heights, California",Michael Smith,Power Forward,Right,225
smithmi02,Mar-28,1972,Washington, District of Columbia,1.5,53.8,14.3,52.9,449,13.9,5.6,7.1,23.4,53.8,Providence College,35th overall,2nd round,Sacramento Kings,1994,06-Aug-23,6.80,"Dunbar in Washington, District of Columbia",Michael Smith,Power Forward and Small Forward,Left,230
smithmi03,Apr-15,1976,West Monroe, Louisiana,0.6,32.2,16.7,62.5,17,8.1,3,1.3,-0.1,34.7,University of Louisiana at Monroe,35th overall,2nd round,Washington Wizards,2000,06-Aug-23,6.80,"West Monroe in West Monroe, Louisiana",Mike Smith,Small Forward,Right,195
smithno01,Jul-25,1988,Louisville, Kentucky,1.2,37.1,26,71.4,84,7.5,3.3,1,-0.8,40.3,Duke University,21st overall,1st round,Portland Trail Blazers,2011,06-Feb-23,6.20,"Oak Hill Academy in Mouth of Wilson, Virginia",Nolan Smith,Point Guard,Right,185
smithot01,Jan-30,1964,Jacksonville, Florida,1.8,45.5,25.1,76.2,375,15.7,10.5,3.8,12.3,46.2,Jacksonville University,41st overall,2nd round,Denver Nuggets,1986,06-May-23,6.50,"Forrest in Jacksonville, Florida",Otis Smith,Small Forward and Shooting Guard,Right,210
smithpe01,,,,,0.2,16.7,0,-,5,-9.3,0.8,1.6,-0.2,16.7,Valdosta State University,197th overall,13th round,Buffalo Braves,1971,06-Jun-23,6.60,,Pete Smith,Power Forward,Right,205
smithph01,Apr-22,1952,San Francisco, California,3.9,47.6,25.3,77.9,659,15.8,15.1,3,41.1,47.7,University of San Francisco,29th overall,2nd round,Golden State Warriors,1974,06-Apr-23,6.40,"Washington in San Francisco, California",Phil Smith,Shooting Guard,Right,185
smithra01,Dec-12,1948,Bellport, New York,4.6,47,15.5,78.1,976,16.5,16.7,3.7,60.1,47,State University of New York College at Buffalo,205th overall,14th round,Detroit Pistons,1970,06-Mar-23,6.30,"Bellport in Brookhaven, New York",Randy Smith,Small Forward and Shooting Guard,Right,180
smithre01,Aug-21,1970,San Jose, California,0.1,39.4,0,40.4,66,9.1,1.5,1.8,0.4,39.4,Texas Christian University,31st overall,2nd round,Portland Trail Blazers,1992,06-Oct-23,6.10,"Leland in San Jose, California",Reggie Smith,Center and Power Forward,Right,240
smithro01,Mar-10,1955,Los Angeles, California,1.8,43.5,23.8,87.7,229,11,5,1.3,5.6,44.1,"University of Nevada, Las Vegas",65th overall,3rd round,Denver Nuggets,1977,05-Nov-23,5.11,"Crenshaw in Los Angeles, California",Robert Smith,Point Guard,Right,165
smithru01,Apr-19,1991,New York, New York,0.7,31.9,18.8,76.9,27,7.8,2,0.6,-0.2,35.1,University of Louisville,47th overall,2nd round,Philadelphia 76ers,2014,6-0,6.00,"South Kent School in South Kent, Connecticut",Russ Smith,Point Guard,Right,165
smithsa01,Jan-27,1944,Hazard, Kentucky,1.1,40.1,20,65.7,255,12.6,8.2,7,9.6,40.2,Kentucky Wesleyan College,28th overall,3rd round,Cincinnati Royals,1967,06-Jul-23,6.70,"Hazard in Hazard, Kentucky",Sam Smith,Small Forward,Right,230
smithsa02,Jan-08,1955,Ferriday, Louisiana,1.3,41.9,22.9,86.2,46,14.2,6.8,1.4,1.1,43.3,"University of Nevada, Las Vegas",48th overall,3rd round,Atlanta Hawks,1977,06-Apr-23,6.40,"Clark in Las Vegas, Nevada",Sam Smith,Small Forward,Right,200
smithst01,Mar-31,1969,Highland Park, Michigan,3.1,44,35.8,84.5,942,16.1,14.3,3.2,83.7,49.4,Michigan State University,5th overall,1st round,Miami Heat,1991,06-Jul-23,6.70,"Pershing in Detroit, Michigan",Steve Smith,Shooting Guard,Right,200
smithst03,Apr-12,1983,Philadelphia, Pennsylvania,0,25,-,50,8,-1.8,0.6,0.8,-0.1,25,La Salle University,,,,,06-Aug-23,6.80,"Northeast in Philadelphia, Pennsylvania",Steven Smith,Power Forward,Right,235
smithst02,Jan-24,1972,Dallas, Texas,0.5,33.3,16.7,100,8,3.3,1.8,1.3,-0.1,36.1,Arizona State University,,,,,06-Feb-23,6.20,"Spruce in Dallas, Texas",Stevin Smith,Shooting Guard,Right,208
smithth01,Oct-03,1980,Bartow, Florida,0.7,33.5,37.5,83.3,53,6,2.8,3,-0.4,36,Ball State University,,,,,06-Aug-23,6.80,"Auburndale in Auburndale, Florida",Theron Smith,Small Forward,Right,225
smithto02,Jun-14,1968,Wauwatosa, Wisconsin,1.9,43.1,30.7,69,457,11.4,5.5,1.6,6.7,45.6,Marquette University,51st overall,2nd round,Los Angeles Lakers,1990,06-Mar-23,6.30,"East in Wauwatosa, Wisconsin",Tony Smith,Point Guard and Shooting Guard,Right,185
smithwi01,Feb-14,1949,,,0.7,43.1,,59.7,30,11.2,6.8,4.8,0.1,,Syracuse University,42nd overall,3rd round,Portland Trail Blazers,1971,7-0,7.00,,William Smith,Center,Right,220
smithwi02,Oct-26,1953,Las Vegas, Nevada,3.6,40,23.9,75.4,78,12.3,4.6,1.7,1.3,42.4,University of Missouri,18th overall,2nd round,Chicago Bulls,1976,06-Feb-23,6.20,"Clark in Las Vegas, Nevada",Willie Smith,Point Guard,Left,170
smithzh01,Jun-04,1999,Garland, Texas,1.7,41.2,37.5,75,6,9.5,6.7,2.2,0.1,50,Texas Tech University,16th overall,1st round,Phoenix Suns,2018,06-Apr-23,6.40,"Lakeview Centennial HS in Garland, Texas",Zhaire Smith,Shooting Guard,Right,199
smitsri01,Aug-23,1966,Eindhoven, Netherlands,1.4,50.7,11.5,77.3,867,17.9,14.8,6.1,56.6,50.7,Marist College,2nd overall,1st round,Indiana Pacers,1988,07-Apr-23,7.40,"Almonta in Eindhoven, Netherlands",Rik Smits,Center,Right,250
smrekmi01,Aug-31,1962,Welland, Canada,0.3,43.1,0,61.7,194,7.4,2.9,2.2,0.7,43.1,Canisius College,25th overall,2nd round,Portland Trail Blazers,1985,7-0,7.00,"Eastdale in Port Robinson, Canada",Mike Smrek,Power Forward and Center,Right,250
smythjo01,May-22,1929,,,1.2,34.8,,53.8,40,11.9,3.3,2.5,0.1,,Niagara University,,1953 NBA Draf,New York Knicks,,06-Mar-23,6.30,,Joe Smyth,Small Forward,Right,215
snellto01,Nov-10,1991,Los Angeles, California,1,42.5,38.2,81.9,442,9,6.2,2.4,13.5,53.4,University of New Mexico,20th overall,1st round,Chicago Bulls,2013,06-Jul-23,6.70,"King in Riverside, California",Tony Snell,Shooting Guard and Small Forward,Right,213
snower01,Apr-24,1973,Canton, Ohio,5,42.4,20.8,76.3,846,12.2,6.8,2.5,43.4,43,Michigan State University,43rd overall,2nd round,Milwaukee Bucks,1995,06-Mar-23,6.30,"McKinley in Canton, Ohio",Eric Snow,Shooting Guard and Point Guard,Right,190
snydedi01,Feb-01,1944,North Canton, Ohio,2.9,48.8,,82.4,964,14.1,12.2,2.8,58.3,,Davidson College,14th overall,2nd round,St. Louis Hawks,1966,06-May-23,6.50,"Hoover in North Canton, Ohio",Dick Snyder,Small Forward and Shooting Guard,Right,207
snydeki01,Jun-05,1983,Los Angeles, California,1.1,43.8,32.7,69.9,211,12.4,6.3,2.3,4.5,47.9,"University of Nevada, Reno",16th overall,1st round,Utah Jazz,2004,06-Jun-23,6.60,"Upland in Upland, California",Kirk Snyder,Power Forward and Shooting Guard and Small Forward,Right,225
sobekch01,Feb-10,1920,,,1.6,37.8,,76.1,60,-,5.8,-,3.1,,University of Notre Dame,,,,,6-0,6.00,"Hammond in Hammond, Indiana",Chips Sobek,Guard/Forward,Right,180
soberri01,Jan-15,1953,Bronx, New York,4.3,45.9,29.1,84.3,821,13.9,13.3,2.6,32,46.6,"University of Nevada, Las Vegas",16th overall,1st round,Phoenix Suns,1975,06-Mar-23,6.30,"DeWitt Clinton in Bronx, New York",Ricky Sobers,Shooting Guard and Point Guard,Right,198
sobiero01,Sep-21,1934,Chicago, Illinois,1.8,37.9,,80.8,192,14.1,8.4,4.1,7.2,,DePaul University,6th overall,1st round,Fort Wayne Pistons,1956,06-Mar-23,6.30,"Saint Bonaventure Academy in Sturtevant, Wisconsin",Ron Sobie,Shooting Guard and Point Guard,Right,185
sojoumi01,Oct-16,1953,Philadelphia, Pennsylvania,0.9,48,,67.1,191,13.7,8.7,6.5,8.2,,University of Utah,10th overall,1st round,Atlanta Hawks,1974,06-Sep-23,6.90,"Germantown in Philadelphia, Pennsylvania",Mike Sojourner,Center and Power Forward,Right,225
sojouwi01,Sep-10,1948,Philadelphia, Pennsylvania,0.7,48.6,16.7,68.4,309,13.7,6,4.8,10.8,48.6,Weber State University,20th overall,2nd round,Chicago Bulls,1971,06-Aug-23,6.80,"Germantown in Philadelphia, Pennsylvania",Willie Sojourner,Center,Right,225
solomwi01,Jul-20,1978,Hartford, Connecticut,2,37.8,29.8,69.2,115,10.5,5.1,1.1,0,44.3,Clemson University,33rd overall,2nd round,Memphis Grizzlies,2001,06-Jan-23,6.10,"East Hartford in East Hartford, Connecticut",Will Solomon,Point Guard and Shooting Guard,Right,185
somerwi01,Mar-17,1942,Sharon, Pennsylvania,3.6,42.5,28,80.8,143,18,21.9,4.6,14.8,43.9,Duquesne University,56th overall,7th round,Baltimore Bullets,1965,05-Aug-23,5.80,"Farrell in Farrell, Pennsylvania",Willie Somerset,Point Guard,Right,170
songada01,Feb-14,1978,Marijampole, Lithuania,1.2,49.9,15.8,84.4,495,13.3,6.9,3.4,15.9,49.9,Wake Forest University,50th overall,2nd round,Boston Celtics,2002,06-Sep-23,6.90,"New Hampton School in New Hampton, New Hampshire",Darius Songaila,Center and Power Forward,Right,248
sorenda01,Jul-08,1948,,,1.3,44.2,,77.8,213,14.5,8.1,4.7,5.4,,Ohio State University,26th overall,2nd round,Cleveland Cavaliers,1970,06-Aug-23,6.80,"Findlay in Findlay, Ohio",Dave Sorenson,Power Forward,Right,225
southja01,Apr-28,1990,Queens, New York,0,33.3,50,50,4,11.8,3.5,2,0,43.3,Syracuse University,,,,,06-Aug-23,6.80,"Notre Dame Prep in Fitchburg, Massachusetts",James Southerland,Small Forward,Right,215
sovragi01,Dec-17,1924,Windsor, Canada,0.2,33.3,,50,6,-,1.8,-,0.1,,University of Detroit Mercy,,,,,06-Feb-23,6.20,,Gino Sovran,Forward/Guard,Right,175
sowpa01,Nov-22,1981,Dakar, Senegal,0.2,41.6,-,67.8,76,9.3,2.9,2.8,0.8,41.6,"California State University, Fullerton",47th overall,2nd round,Miami Heat,2004,06-Oct-23,6.10,"Jean Di La Fontaine in Dakar, Senegal",Pape Sow,Center,Right,250
spainke01,Oct-06,1946,Houston, Texas,0.2,36.4,-,47.1,11,5.2,2.2,3.6,0,36.4,University of Houston,20th overall,2nd round,Chicago Bulls,1969,06-Sep-23,6.90,"Austin in Houston, Texas",Ken Spain,Center,Right,225
spaldra01,Mar-11,1997,Louisville, Kentucky,0.4,53.2,0,33.3,14,14.6,3.9,3.4,0.2,53.2,University of Louisville,56th overall,2nd round,Philadelphia 76ers,2018,06-Oct-23,6.10,"Trinity HS in Louisville, Kentucky",Ray Spalding,Power Forward,Right,215
spanaji01,Jun-28,1957,Jersey City, New Jersey,2.2,47,25,85.5,259,16,9.7,2.5,12.3,47.3,Duke University,16th overall,1st round,Philadelphia 76ers,1979,06-May-23,6.50,"Hudson Catholic in Jersey City, New Jersey",Jim Spanarkel,Small Forward and Shooting Guard,Right,190
spanova01,Aug-07,1982,Larissa, Greece,0.9,31.9,17.2,81,31,5.4,2.7,0.7,-0.1,35.4,,50th overall,2nd round,Dallas Mavericks,2004,06-Apr-23,6.40,,Vassilis Spanoulis,Shooting Guard,Right,195
sparkda01,Apr-17,1945,Bloomington, Indiana,0.7,38.6,-,69,67,10.4,6.5,4.5,0.7,38.6,Weber State University,41st overall,4th round,Cincinnati Royals,1968,06-Aug-23,6.80,,Daniel Sparks,Power Forward,Right,200
sparrgu01,Nov-02,1932,Pontiac, Michigan,0.9,35.8,,60.8,150,11,7.8,4.9,0.1,,University of Detroit Mercy,19th overall,3rd round,New York Knicks,1955,06-Jun-23,6.60,"Pontiac in Pontiac, Michigan",Guy Sparrow,Power Forward and Small Forward,Right,218
sparrro01,Jun-12,1958,Suffolk, Virginia,5,46.6,26,79.7,836,12,9,2.1,28.3,47.3,Villanova University,75th overall,4th round,New Jersey Nets,1980,06-Feb-23,6.20,"Eastside in Paterson, New Jersey",Rory Sparrow,Point Guard,Right,175
spearod01,Jun-17,1924,Scottsville, Kentucky,1.9,36.6,,76.3,479,13.5,8.7,4,27.6,,Western Kentucky University,,1948 BAA Draf,Chicago Stags,,06-May-23,6.50,"Scottsville in Scottsville, Kentucky",Odie Spears,Small Forward,Right,205
spectar01,Oct-17,1920,Philadelphia, Pennsylvania,0.8,28,,57.5,169,-,5,-,2.9,,Villanova University,,,,,06-Apr-23,6.40,,Art Spector,Forward,Right,200
speigma01,Aug-04,1987,St. Petersburg, Florida,0.7,45.9,35.6,79.7,705,16.7,7.9,4.1,25.8,48.4,University of Florida,16th overall,1st round,Philadelphia 76ers,2008,06-Oct-23,6.10,"Hargrave Military Academy in Chatham, Virginia",Marreese Speights,Power Forward and Center,Right,255
spellom01,Jul-21,1997,Cleveland, Ohio,1,40.2,34.4,71.1,46,12.4,5.9,4.2,1.2,49.2,Villanova University,30th overall,1st round,Atlanta Hawks,2018,06-Sep-23,6.90,"St. Thomas More in Oakdale, Connecticut",Omari Spellman,Power Forward,Right,245
spencan01,Jul-20,1964,Stockton, California,1,44.5,0,73.3,48,14.1,7.2,3.2,1.4,44.5,Northern Arizona University,,,,,06-Jun-23,6.60,"Manual Arts in Los Angeles, California",Andre Spencer,Small Forward,Right,210
spencel01,Dec-06,1969,Atlanta, Georgia,0.7,51.6,0,58,157,9.9,5.9,3.5,0,51.6,"University of Georgia, University of Nevada, Las Vegas",25th overall,1st round,Los Angeles Clippers,1992,7-0,7.00,"Booker T. Washington in Atlanta, Georgia",Elmore Spencer,Center,Left,270
spencfe01,Jan-15,1968,Louisville, Kentucky,0.3,48.4,0,65.8,640,10.8,5.2,5.4,20.9,48.4,University of Louisville,6th overall,1st round,Minnesota Timberwolves,1990,7-0,7.00,"Eastern in Middletown, Kentucky",Felton Spencer,Center,Right,265
spicelo01,Nov-12,1922,Watertown, New York,0,0,,50,4,-,0.3,-,-0.2,,Syracuse University,,,,,06-Feb-23,6.20,"Watertown in Watertown, New York",Lou Spicer,Forward,Right,195
spitzcr01,Dec-18,1945,,,0,38.1,,66.7,10,14.6,1.8,2.4,0,,Tulane University,,,,,7-0,7.00,,Craig Spitzer,Center,Right,225
splitti01,Jan-01,1985,Joinville, Brazil,1.2,55.5,14.3,69.7,355,17.9,7.9,5,25.3,55.6,,28th overall,1st round,San Antonio Spurs,2007,06-Nov-23,6.11,,Tiago Splitter,Center and Power Forward,Right,245
spoelar01,Sep-11,1932,,,1,39.1,,69.3,278,11.9,7.2,4.6,8.6,,Western Kentucky University,34th overall,4th round,Rochester Royals,1954,06-Sep-23,6.90,"Godwin Heights in Grand Rapids, Michigan",Art Spoelstra,Center,Right,220
spragbr01,,,,,0.9,44.6,40,70.8,70,18,12.2,4.7,4.3,44.8,Virginia Union University,47th overall,5th round,Philadelphia Warriors,1961,06-May-23,6.50,,Bruce Spraggins,Small Forward,Right,188
sprewla01,Sep-08,1970,Milwaukee, Wisconsin,4,42.5,33.7,80.4,913,15.1,18.3,4.1,56.3,46.4,University of Alabama,24th overall,1st round,Golden State Warriors,1992,06-May-23,6.50,"Washington in Milwaukee, Wisconsin",Latrell Sprewell,Small Forward and Shooting Guard,Right,190
sprigla01,Sep-08,1959,Cheverly, Maryland,1.3,51.7,0,75.2,169,11.3,5.2,2.3,3.4,51.7,Howard University,81st overall,4th round,Houston Rockets,1981,06-Jul-23,6.70,"Northwestern in North Brentwood, Maryland",Larry Spriggs,Small Forward and Power Forward,Right,230
sprinji01,Jun-17,1926,Roachdale, Indiana,0,-,,100,2,-,0.5,-,0,,,,,,,06-Sep-23,6.90,,Jim Springer,Center,Right,235
spruiji01,Feb-26,1923,Dublin, Texas,0,33.3,,-,1,-,2,-,0,,Rice University,,,,,06-Feb-23,6.20,"Dublin in Dublin, Texas",Jim Spruill,Guard,Right,225
stackry01,Jul-24,1975,Nashville, Tennessee,0.2,35.2,0,78.7,43,7.2,2.3,1.8,0.2,35.2,University of South Carolina,48th overall,2nd round,Cleveland Cavaliers,1998,06-Nov-23,6.11,"Cheatham County in Chapmansboro, Tennessee",Ryan Stack,Power Forward,Right,215
stackje01,Nov-05,1974,Kinston, North Carolina,3.3,40.9,30.9,82.2,970,16.5,16.9,3.2,52.4,44.6,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,06-Jun-23,6.60,"Oak Hill Academy in Mouth of Wilson, Virginia",Jerry Stackhouse,Shooting Guard and Small Forward,Right,218
stacoke01,Sep-04,1951,New York, New York,1.5,41.7,50,76.8,347,10.6,5.1,1.5,3.1,41.7,"College of the Holy Cross, Providence College",24th overall,2nd round,Chicago Bulls,1973,06-Mar-23,6.30,"Holy Cross in Flushing, New York",Kevin Stacom,Shooting Guard,Right,185
stagger01,Sep-01,1948,Philadelphia, Pennsylvania,1.4,39.9,28.6,64,53,6.7,8.5,2.3,-0.2,40.1,Cheyney University of Pennsylvania,,,,,06-Jun-23,6.60,"Thomas Edison in Philadelphia, Pennsylvania",Erv Staggs,Small Forward,Right,195
stallbu01,Jan-18,1950,Hartselle, Alabama,0.7,41.4,,68.6,313,10.2,7.7,2.8,0.7,,University of Kansas,7th overall,1st round,Seattle SuperSonics,1972,06-May-23,6.50,"Morgan County Training School in Hartselle, Alabama",Bud Stallworth,Small Forward,Right,190
stallda01,Dec-20,1941,Dallas, Texas,1.7,43.8,,73.2,522,14.4,9.3,4.7,20.3,,Wichita State University,3rd overall,1st round,New York Knicks,1965,06-Jul-23,6.70,"James Madison in Dallas, Texas",Dave Stallworth,Small Forward,Right,200
stanced01,Aug-15,1921,,,1,33.8,,75.9,76,-,7.6,1.9,6.4,,,,,,,06-Jan-23,6.10,"Central Catholic in Fort Wayne, Indiana",Ed Stanczak,Forward,Right,185
stanste01,Feb-27,1961,Wilmington, Delaware,2,44.4,22.4,77.9,192,9.9,6.3,1.4,2.4,45.5,Temple University,15th overall,1st round,Dallas Mavericks,1984,06-May-23,6.50,"Newark in Newark, Delaware",Terence Stansbury,Shooting Guard,Right,170
starkjo01,Aug-10,1965,Tulsa, Oklahoma,3.6,41.2,34,76.9,866,14,12.5,2.5,49.9,47.6,Oklahoma State University,,,,,06-Mar-23,6.30,"Tulsa Central in Tulsa, Oklahoma",John Starks,Shooting Guard,Right,180
starrke01,Mar-14,1954,Sewickley, Pennsylvania,0.4,25,,100,17,3.7,0.8,0.6,-0.2,,University of Pittsburgh,52nd overall,4th round,Chicago Bulls,1976,06-Jun-23,6.60,"Quaker Valley in Leetsdale, Pennsylvania",Keith Starr,Shooting Guard,Right,190
stausni01,Oct-07,1993,Mississauga, Canada,1.5,38.9,35.3,81.4,335,9.1,6.8,2.1,3.8,49,University of Michigan,8th overall,1st round,Sacramento Kings,2014,06-Jun-23,6.60,"St. Mark's School in Southborough, Massachusetts",Nik Stauskas,Shooting Guard,Right,205
stavela01,Oct-11,1936,,,0.9,46.5,,78.5,265,13.3,4.7,3.8,6.9,,Thomas More College,64th overall,9th round,Cincinnati Royals,1958,06-Jul-23,6.70,"Newport Catholic in Newport, Kentucky",Larry Staverman,Power Forward,Right,205
steella01,May-05,1949,Greencastle, Indiana,2.8,48.3,0,79.6,610,12.7,8.2,2.9,28.2,48.3,University of Kentucky,37th overall,3rd round,Portland Trail Blazers,1971,06-May-23,6.50,"Bainbridge in Bainbridge, Indiana",Larry Steele,Small Forward and Shooting Guard,Right,180
steigma01,Mar-27,1970,Grand Rapids, Michigan,1,25,0,50,2,7,1.5,1.5,0,25,Michigan State University,52nd overall,2nd round,Chicago Bulls,1992,06-Jul-23,6.70,"South Christian in Grand Rapids, Michigan",Matt Steigenga,Small Forward,Right,225
stepavl01,May-08,1976,Georgia,,0.3,42.5,13.3,53.6,270,12.8,4.1,4.4,5.2,42.6,,27th overall,1st round,Seattle SuperSonics,1998,7-0,7.00,,Vladimir Stepania,Center,Right,236
stephdj01,Dec-19,1990,Killeen, Texas,0,44.4,-,100,4,12.7,2.3,1.3,0,44.4,University of Memphis,,,,,06-May-23,6.50,"Harker Heights in Harker Heights, Texas",D.J. Stephens,Shooting Guard,Right,188
stephev01,Oct-21,1966,Evanston, Illinois,1,33.3,20,79.2,38,7.4,1.9,0.6,-0.4,34.7,Purdue University,31st overall,2nd round,Philadelphia 76ers,1988,06-Feb-23,6.20,"Evanston Township in Evanston, Illinois",Everette Stephens,Point Guard,Right,175
stephja01,May-18,1933,,,2.9,38.6,,69.2,72,13.3,10.3,5.2,4.8,,University of Notre Dame,7th overall,2nd round,St. Louis Hawks,1955,06-Mar-23,6.30,"Mount Carmel in Chicago, Illinois",Jack Stephens,Shooting Guard,Right,185
stephjo01,Jan-28,1973,Riverside, California,0.5,35.7,19,70,22,11.1,3.2,2,0,38.1,"University of Colorado, University of Arkansas at Little Rock",,,,,06-Jul-23,6.70,"North Shore in Houston, Texas",Joe Stephens,Power Forward and Small Forward,Right,210
stephla01,Sep-05,1990,Brooklyn, New York,2.9,44.4,31.5,68.5,508,12.1,8.6,4.2,16.7,48.8,University of Cincinnati,40th overall,2nd round,Indiana Pacers,2010,06-Jun-23,6.60,"Abraham Lincoln in Brooklyn, New York",Lance Stephenson,Small Forward and Shooting Guard,Right,230
stephal01,Aug-07,1987,Los Angeles, California,0.3,33.3,-,33.3,8,14.8,2.8,3.5,0.1,33.3,"University of North Carolina, University of Southern California",,,,,06-Oct-23,6.10,"Harvard-Westlake in North Hollywood, California",Alex Stepheson,Power Forward,Right,270
steppbr01,Nov-07,1959,Chapel Hill, North Carolina,1.2,46.9,31,82,238,12.5,5.4,1.4,4.6,47.4,Georgia Institute of Technology,17th overall,1st round,Kansas City Kings,1982,06-May-23,6.50,"North Springs in Atlanta, Georgia",Brook Steppe,Point Guard and Shooting Guard,Right,195
steveba01,Jan-17,1963,Flint, Michigan,0,50,-,-,2,15.2,1,1,0,50,Iowa State University,43rd overall,2nd round,Denver Nuggets,1985,06-May-23,6.50,"Flint Northwestern in Flint, Michigan",Barry Stevens,Small Forward,Right,195
